I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
-0.066,0.114,0.18,-0.024,-0.123,0.146,0.05,-0.04,-0.11,-0.139,-0.109,-0.1
-0.06,0.115,0.175,-0.028,-0.118,0.145,0.05,-0.04,-0.11,-0.135,-0.105,-0.1
-0.039,0.136,0.175,-0.049,-0.107,0.155,0.048,-0.032,-0.102,-0.135,-0.105,-0.1
-0.032,0.14,0.172,-0.054,-0.103,0.155,0.063,-0.026,-0.096,-0.132,-0.105,-0.097
-0.038,0.132,0.169,-0.047,-0.104,0.15,0.088,-0.023,-0.094,-0.13,-0.105,-0.092
-0.04,0.13,0.17,-0.045,-0.105,0.15,0.101,-0.019,-0.088,-0.129,-0.105,-0.09
-0.04,0.13,0.17,-0.045,-0.105,0.15,0.095,-0.015,-0.08,-0.125,-0.105,-0.09
-0.039,0.126,0.166,-0.044,-0.103,0.146,0.094,-0.011,-0.076,-0.125,-0.105,-0.086
-0.044,0.121,0.165,-0.039,-0.105,0.143,0.096,-0.007,-0.071,-0.126,-0.105,-0.085
-0.043,0.121,0.163,-0.039,-0.103,0.142,0.093,-0.003,-0.071,-0.123,-0.105,-0.084
-0.041,0.118,0.16,-0.038,-0.101,0.139,0.089,0.0,-0.076,-0.12,-0.105,-0.079
-0.045,0.115,0.16,-0.035,-0.103,0.137,0.09,0.0,-0.075,-0.12,-0.105,-0.075
-0.021,0.135,0.156,-0.058,-0.088,0.145,0.092,0.004,-0.075,-0.12,-0.105,-0.075
-0.007,0.147,0.154,-0.07,-0.081,0.15,0.079,0.006,-0.075,-0.117,-0.102,-0.072
0.0,0.156,0.156,-0.078,-0.078,0.155,0.063,0.003,-0.075,-0.115,-0.099,-0.07
0.013,0.167,0.154,-0.09,-0.071,0.161,0.052,-0.001,-0.075,-0.115,-0.1,-0.069
0.02,0.17,0.15,-0.095,-0.065,0.16,0.04,-0.005,-0.075,-0.115,-0.1,-0.065
0.024,0.174,0.15,-0.099,-0.063,0.161,0.029,-0.009,-0.075,-0.115,-0.096,-0.065
0.028,0.178,0.151,-0.103,-0.062,0.164,0.004,-0.013,-0.078,-0.112,-0.095,-0.065
0.033,0.181,0.148,-0.107,-0.058,0.164,-0.035,-0.018,-0.081,-0.109,-0.095,-0.065
0.035,0.179,0.145,-0.108,-0.055,0.161,-0.056,-0.02,-0.08,-0.11,-0.095,-0.065
0.03,0.175,0.145,-0.103,-0.058,0.16,-0.045,-0.025,-0.08,-0.11,-0.095,-0.065
0.025,0.171,0.145,-0.099,-0.06,0.158,-0.037,-0.051,-0.08,-0.11,-0.091,-0.065
0.025,0.167,0.142,-0.096,-0.059,0.154,-0.029,-0.055,-0.08,-0.111,-0.089,-0.065
0.024,0.163,0.14,-0.093,-0.058,0.151,-0.021,-0.047,-0.08,-0.108,-0.091,-0.065
0.019,0.159,0.14,-0.089,-0.061,0.149,-0.013,-0.045,-0.08,-0.105,-0.089,-0.065
0.015,0.155,0.14,-0.085,-0.063,0.147,-0.005,-0.045,-0.08,-0.105,-0.085,-0.065
0.014,0.156,0.141,-0.085,-0.064,0.148,-0.001,-0.041,-0.08,-0.105,-0.085,-0.065
0.018,0.15,0.131,-0.084,-0.057,0.14,0.003,-0.037,-0.08,-0.105,-0.085,-0.065
0.02,0.141,0.121,-0.081,-0.051,0.131,0.005,-0.034,-0.081,-0.104,-0.085,-0.065
0.021,0.133,0.112,-0.077,-0.046,0.123,0.006,-0.036,-0.079,-0.106,-0.086,-0.065
0.025,0.125,0.1,-0.075,-0.038,0.112,0.01,-0.045,-0.08,-0.115,-0.09,-0.065
0.025,0.117,0.092,-0.071,-0.034,0.104,0.01,-0.058,-0.101,-0.119,-0.094,-0.065
0.028,0.109,0.081,-0.069,-0.027,0.095,0.009,-0.064,-0.11,-0.123,-0.099,-0.066
0.032,0.101,0.069,-0.067,-0.019,0.085,0.012,-0.065,-0.111,-0.127,-0.115,-0.08
0.028,0.093,0.065,-0.061,-0.019,0.079,0.015,-0.065,-0.116,-0.131,-0.133,-0.098
0.015,0.085,0.07,-0.05,-0.028,0.077,0.015,-0.065,-0.12,-0.135,-0.135,-0.1
0.011,0.081,0.07,-0.046,-0.03,0.075,0.015,-0.065,-0.124,-0.139,-0.135,-0.1
0.006,0.077,0.071,-0.042,-0.032,0.074,0.018,-0.065,-0.125,-0.14,-0.135,-0.1
0.005,0.073,0.068,-0.039,-0.032,0.07,0.021,-0.065,-0.127,-0.142,-0.135,-0.102
-0.005,0.069,0.074,-0.032,-0.04,0.072,0.02,-0.065,-0.13,-0.145,-0.135,-0.105
-0.03,0.065,0.095,-0.018,-0.063,0.08,0.02,-0.065,-0.13,-0.145,-0.135,-0.105
-0.031,0.061,0.092,-0.015,-0.062,0.077,0.024,-0.065,-0.134,-0.149,-0.135,-0.105
-0.029,0.057,0.086,-0.014,-0.058,0.071,0.025,-0.066,-0.135,-0.153,-0.138,-0.108
-0.03,0.055,0.084,-0.013,-0.058,0.069,0.025,-0.063,-0.137,-0.157,-0.142,-0.112
-0.022,0.055,0.077,-0.017,-0.05,0.066,0.025,-0.069,-0.14,-0.16,-0.146,-0.116
-0.02,0.055,0.075,-0.018,-0.048,0.065,0.025,-0.085,-0.14,-0.16,-0.15,-0.12
-0.053,0.055,0.109,-0.002,-0.082,0.082,0.025,-0.082,-0.144,-0.164,-0.15,-0.12
-0.064,0.052,0.115,0.006,-0.09,0.084,0.025,-0.079,-0.145,-0.165,-0.153,-0.123
-0.059,0.049,0.108,0.005,-0.083,0.079,0.025,-0.08,-0.145,-0.167,-0.156,-0.126
-0.061,0.05,0.111,0.005,-0.086,0.08,0.025,-0.08,-0.145,-0.17,-0.155,-0.125
-0.06,0.05,0.11,0.005,-0.085,0.08,0.025,-0.08,-0.145,-0.17,-0.155,-0.125
-0.055,0.05,0.106,0.002,-0.081,0.078,0.025,-0.08,-0.149,-0.174,-0.155,-0.125
-0.058,0.047,0.105,0.005,-0.081,0.076,0.025,-0.08,-0.151,-0.175,-0.155,-0.125
-0.061,0.044,0.105,0.008,-0.083,0.075,0.025,-0.08,-0.149,-0.175,-0.155,-0.125
-0.06,0.045,0.105,0.007,-0.083,0.075,0.025,-0.08,-0.151,-0.175,-0.155,-0.125
-0.06,0.045,0.105,0.007,-0.083,0.075,0.025,-0.08,-0.155,-0.175,-0.155,-0.125
-0.056,0.045,0.101,0.005,-0.079,0.072,0.025,-0.08,-0.155,-0.175,-0.155,-0.125
-0.054,0.046,0.099,0.004,-0.077,0.072,0.025,-0.08,-0.154,-0.175,-0.155,-0.124
-0.057,0.043,0.101,0.007,-0.079,0.072,0.025,-0.08,-0.157,-0.175,-0.155,-0.127
-0.06,0.04,0.099,0.01,-0.079,0.069,0.025,-0.08,-0.16,-0.175,-0.156,-0.13
-0.055,0.04,0.095,0.007,-0.075,0.067,0.025,-0.08,-0.16,-0.175,-0.16,-0.13
-0.055,0.04,0.095,0.007,-0.075,0.067,0.025,-0.08,-0.16,-0.175,-0.16,-0.13
-0.054,0.041,0.095,0.007,-0.075,0.067,0.025,-0.08,-0.16,-0.175,-0.16,-0.13
-0.057,0.038,0.095,0.009,-0.077,0.066,0.025,-0.08,-0.159,-0.175,-0.16,-0.13
-0.06,0.035,0.094,0.012,-0.077,0.064,0.025,-0.08,-0.154,-0.175,-0.16,-0.13
-0.055,0.035,0.09,0.01,-0.073,0.062,0.025,-0.08,-0.15,-0.175,-0.16,-0.13
-0.055,0.035,0.09,0.01,-0.073,0.062,0.025,-0.08,-0.15,-0.175,-0.164,-0.13
-0.056,0.035,0.091,0.011,-0.074,0.062,0.026,-0.08,-0.148,-0.175,-0.165,-0.13
-0.052,0.036,0.088,0.008,-0.071,0.061,0.023,-0.08,-0.143,-0.175,-0.165,-0.13
-0.06,0.034,0.094,0.013,-0.077,0.063,0.029,-0.08,-0.14,-0.175,-0.165,-0.131
-0.085,0.025,0.11,0.03,-0.098,0.067,0.05,-0.08,-0.14,-0.175,-0.165,-0.135
-0.083,0.016,0.099,0.033,-0.091,0.058,0.047,-0.079,-0.143,-0.175,-0.165,-0.139
-0.076,0.012,0.088,0.031,-0.082,0.05,0.04,-0.086,-0.15,-0.177,-0.168,-0.144
-0.075,0.007,0.081,0.034,-0.078,0.043,0.042,-0.06,-0.128,-0.168,-0.171,-0.144
-0.075,-0.002,0.073,0.038,-0.074,0.035,0.054,-0.01,-0.086,-0.151,-0.177,-0.147
-0.075,-0.01,0.065,0.042,-0.07,0.027,0.085,0.04,-0.045,-0.14,-0.185,-0.16
-0.073,-0.016,0.057,0.044,-0.064,0.021,0.142,0.144,0.033,-0.127,-0.177,-0.175
-0.056,-0.007,0.049,0.031,-0.052,0.021,0.185,0.232,0.117,-0.119,-0.172,-0.195
-0.034,0.006,0.041,0.014,-0.038,0.023,0.215,0.314,0.192,-0.093,-0.167,-0.195
-0.015,0.018,0.033,-0.002,-0.025,0.026,0.25,0.436,0.298,-0.049,-0.165,-0.176
0.0,0.03,0.03,-0.015,-0.015,0.03,0.275,0.545,0.405,-0.01,-0.16,-0.16
0.012,0.04,0.028,-0.027,-0.008,0.034,0.245,0.488,0.355,0.024,-0.124,-0.142
0.056,0.07,0.015,-0.063,0.02,0.042,0.214,0.338,0.224,0.047,-0.096,-0.139
0.081,0.125,0.044,-0.103,0.018,0.084,0.178,0.123,0.074,0.095,-0.035,-0.088
0.119,0.201,0.082,-0.16,0.018,0.142,0.1,-0.171,-0.104,0.177,0.082,0.016
0.225,0.305,0.08,-0.265,0.072,0.192,-0.04,-0.54,-0.31,0.29,0.225,0.13
0.297,0.437,0.14,-0.368,0.079,0.288,-0.24,-0.94,-0.487,0.48,0.406,0.283
0.383,0.564,0.181,-0.474,0.101,0.372,-0.427,-1.297,-0.631,0.706,0.609,0.452
0.485,0.736,0.251,-0.611,0.117,0.493,-0.641,-1.654,-0.806,0.932,0.84,0.648
0.54,0.936,0.396,-0.738,0.072,0.665,-0.863,-2.015,-1.009,1.157,1.077,0.854
0.545,1.1,0.555,-0.823,-0.005,0.827,-1.045,-2.33,-1.215,1.38,1.285,1.03
0.606,1.274,0.668,-0.94,-0.031,0.971,-1.303,-2.649,-1.488,1.584,1.479,1.186
0.634,1.419,0.785,-1.027,-0.076,1.102,-1.548,-2.961,-1.721,1.791,1.652,1.336
0.608,1.486,0.878,-1.047,-0.135,1.181,-1.709,-3.153,-1.835,1.992,1.752,1.368
0.581,1.452,0.871,-1.017,-0.145,1.161,-1.798,-3.18,-1.857,2.1,1.75,1.326
0.515,1.295,0.78,-0.905,-0.133,1.037,-1.79,-3.09,-1.875,1.97,1.61,1.29
0.3,0.984,0.684,-0.642,-0.193,0.834,-1.594,-2.901,-1.94,1.519,1.256,1.061
0.189,0.635,0.446,-0.412,-0.129,0.54,-1.417,-2.671,-1.989,0.913,0.799,0.756
0.056,0.364,0.307,-0.21,-0.126,0.335,-1.28,-2.46,-2.103,0.231,0.388,0.491
-0.158,0.177,0.335,-0.01,-0.246,0.256,-1.171,-2.292,-2.256,-0.408,0.072,0.28
-0.265,0.055,0.32,0.105,-0.293,0.187,-1.13,-2.16,-2.285,-0.84,-0.18,0.1
-0.245,0.046,0.291,0.099,-0.268,0.168,-1.086,-2.034,-2.145,-1.052,-0.354,-0.032
-0.217,0.052,0.269,0.082,-0.243,0.16,-1.008,-1.808,-1.862,-1.046,-0.412,-0.096
-0.186,0.049,0.235,0.068,-0.21,0.142,-0.879,-1.506,-1.529,-0.889,-0.385,-0.104
-0.13,0.05,0.18,0.039,-0.155,0.115,-0.731,-1.219,-1.232,-0.704,-0.332,-0.093
-0.09,0.05,0.14,0.02,-0.115,0.095,-0.6,-0.98,-1.0,-0.575,-0.285,-0.09
-0.107,0.05,0.157,0.029,-0.132,0.104,-0.452,-0.751,-0.801,-0.466,-0.245,-0.087
-0.097,0.05,0.147,0.023,-0.122,0.098,-0.317,-0.535,-0.623,-0.366,-0.202,-0.079
-0.067,0.05,0.117,0.008,-0.092,0.083,-0.225,-0.376,-0.476,-0.295,-0.176,-0.073
-0.053,0.05,0.103,0.001,-0.078,0.076,-0.166,-0.269,-0.357,-0.24,-0.168,-0.069
-0.05,0.05,0.1,0.0,-0.075,0.075,-0.11,-0.175,-0.255,-0.185,-0.16,-0.065
-0.046,0.05,0.096,-0.002,-0.071,0.073,-0.052,-0.115,-0.183,-0.175,-0.152,-0.065
-0.042,0.05,0.092,-0.004,-0.067,0.071,-0.015,-0.051,-0.137,-0.17,-0.141,-0.065
-0.038,0.05,0.088,-0.006,-0.063,0.069,0.018,-0.012,-0.091,-0.161,-0.131,-0.065
-0.034,0.05,0.084,-0.009,-0.059,0.066,0.043,-0.002,-0.054,-0.153,-0.123,-0.065
-0.03,0.05,0.08,-0.01,-0.055,0.065,0.045,0.015,-0.045,-0.145,-0.115,-0.065
-0.03,0.05,0.08,-0.01,-0.055,0.065,0.056,0.035,-0.033,-0.137,-0.11,-0.065
-0.027,0.05,0.077,-0.012,-0.052,0.063,0.071,0.056,-0.02,-0.129,-0.11,-0.064
-0.024,0.05,0.074,-0.013,-0.049,0.062,0.076,0.07,-0.011,-0.122,-0.108,-0.067
-0.025,0.05,0.075,-0.013,-0.05,0.062,0.085,0.086,-0.003,-0.12,-0.104,-0.07
-0.025,0.05,0.075,-0.013,-0.05,0.062,0.11,0.11,0.005,-0.12,-0.105,-0.07
-0.025,0.05,0.075,-0.013,-0.05,0.062,0.111,0.115,0.013,-0.116,-0.106,-0.078
-0.026,0.05,0.076,-0.013,-0.051,0.062,0.109,0.117,0.021,-0.115,-0.102,-0.085
-0.023,0.05,0.073,-0.014,-0.048,0.061,0.11,0.123,0.029,-0.113,-0.1,-0.083
-0.02,0.05,0.07,-0.015,-0.045,0.06,0.11,0.125,0.037,-0.11,-0.099,-0.08
-0.02,0.05,0.07,-0.015,-0.045,0.06,0.11,0.125,0.045,-0.11,-0.095,-0.08
-0.02,0.05,0.07,-0.015,-0.045,0.06,0.11,0.129,0.053,-0.106,-0.095,-0.076
-0.019,0.051,0.07,-0.016,-0.045,0.06,0.111,0.132,0.061,-0.105,-0.096,-0.075
-0.022,0.048,0.07,-0.013,-0.046,0.059,0.108,0.141,0.069,-0.103,-0.093,-0.073
-0.025,0.045,0.069,-0.01,-0.048,0.057,0.114,0.152,0.077,-0.1,-0.09,-0.069
-0.02,0.045,0.065,-0.013,-0.043,0.055,0.13,0.155,0.08,-0.1,-0.09,-0.07
-0.015,0.045,0.061,-0.015,-0.038,0.053,0.127,0.155,0.079,-0.096,-0.086,-0.071
-0.018,0.042,0.06,-0.012,-0.039,0.051,0.124,0.158,0.085,-0.095,-0.084,-0.067
-0.019,0.039,0.059,-0.01,-0.039,0.049,0.125,0.16,0.093,-0.093,-0.086,-0.065
-0.013,0.04,0.054,-0.014,-0.033,0.046,0.125,0.161,0.094,-0.09,-0.084,-0.064
-0.01,0.04,0.05,-0.015,-0.03,0.045,0.125,0.17,0.095,-0.09,-0.08,-0.06
-0.015,0.036,0.051,-0.01,-0.033,0.043,0.125,0.174,0.111,-0.086,-0.08,-0.06
-0.007,0.034,0.042,-0.014,-0.025,0.038,0.125,0.177,0.123,-0.082,-0.08,-0.057
0.005,0.036,0.031,-0.021,-0.013,0.033,0.125,0.186,0.127,-0.078,-0.078,-0.054
0.012,0.034,0.022,-0.023,-0.006,0.028,0.125,0.197,0.132,-0.074,-0.074,-0.055
0.02,0.03,0.01,-0.025,0.005,0.02,0.125,0.2,0.14,-0.07,-0.07,-0.055
0.028,0.03,0.002,-0.029,0.013,0.016,0.125,0.2,0.144,-0.066,-0.07,-0.051
0.039,0.031,-0.009,-0.035,0.024,0.011,0.125,0.203,0.151,-0.063,-0.068,-0.049
0.049,0.028,-0.021,-0.038,0.035,0.003,0.125,0.205,0.157,-0.056,-0.062,-0.051
0.049,0.025,-0.025,-0.036,0.036,0.0,0.124,0.206,0.162,-0.049,-0.06,-0.049
0.045,0.025,-0.02,-0.035,0.032,0.002,0.12,0.21,0.17,-0.045,-0.06,-0.045
0.045,0.025,-0.02,-0.035,0.032,0.002,0.12,0.214,0.174,-0.041,-0.056,-0.045
0.043,0.022,-0.021,-0.032,0.031,0.0,0.12,0.221,0.178,-0.037,-0.054,-0.046
0.037,0.019,-0.018,-0.028,0.028,0.001,0.12,0.227,0.18,-0.033,-0.056,-0.043
0.035,0.02,-0.015,-0.027,0.025,0.002,0.12,0.231,0.181,-0.029,-0.054,-0.04
0.035,0.02,-0.015,-0.027,0.025,0.002,0.12,0.235,0.185,-0.025,-0.05,-0.04
0.03,0.016,-0.014,-0.023,0.022,0.001,0.12,0.235,0.184,-0.021,-0.05,-0.04
0.033,0.014,-0.019,-0.024,0.026,-0.002,0.12,0.234,0.191,-0.017,-0.051,-0.041
0.033,0.016,-0.018,-0.025,0.025,-0.001,0.12,0.237,0.197,-0.013,-0.048,-0.037
0.039,0.014,-0.025,-0.027,0.032,-0.005,0.12,0.241,0.202,-0.009,-0.045,-0.028
0.065,0.015,-0.05,-0.04,0.057,-0.017,0.12,0.24,0.21,-0.005,-0.045,-0.025
0.081,0.034,-0.047,-0.057,0.064,-0.006,0.12,0.239,0.214,0.0,-0.045,-0.021
0.099,0.058,-0.041,-0.079,0.07,0.008,0.121,0.246,0.218,-0.001,-0.046,-0.017
0.103,0.065,-0.038,-0.084,0.07,0.013,0.118,0.253,0.222,0.003,-0.041,-0.013
0.094,0.059,-0.035,-0.076,0.064,0.012,0.115,0.256,0.226,0.012,-0.034,-0.009
0.095,0.06,-0.035,-0.077,0.065,0.012,0.115,0.26,0.23,0.015,-0.03,-0.005
0.091,0.06,-0.031,-0.076,0.061,0.014,0.115,0.264,0.229,0.019,-0.022,0.003
0.086,0.06,-0.026,-0.073,0.056,0.016,0.115,0.269,0.236,0.026,-0.017,0.009
0.085,0.06,-0.025,-0.072,0.055,0.017,0.115,0.27,0.242,0.033,-0.011,0.011
0.084,0.059,-0.024,-0.071,0.054,0.017,0.115,0.271,0.246,0.036,-0.004,0.017
0.075,0.055,-0.02,-0.065,0.047,0.017,0.115,0.28,0.255,0.04,0.0,0.025
0.07,0.055,-0.016,-0.062,0.042,0.02,0.115,0.284,0.267,0.048,0.004,0.029
0.07,0.055,-0.015,-0.062,0.042,0.02,0.115,0.291,0.277,0.053,0.005,0.033
0.069,0.055,-0.014,-0.062,0.041,0.021,0.115,0.298,0.282,0.057,0.007,0.037
0.063,0.054,-0.009,-0.059,0.035,0.022,0.115,0.3,0.286,0.061,0.01,0.04
0.06,0.055,-0.005,-0.057,0.032,0.025,0.115,0.3,0.29,0.065,0.01,0.04
0.073,0.068,-0.005,-0.07,0.039,0.031,0.107,0.3,0.29,0.065,0.014,0.04
0.073,0.07,-0.003,-0.071,0.038,0.033,0.099,0.3,0.293,0.065,0.015,0.04
0.087,0.09,0.003,-0.088,0.041,0.046,0.091,0.301,0.295,0.064,0.017,0.04
0.115,0.12,0.005,-0.118,0.055,0.062,0.083,0.299,0.296,0.066,0.02,0.04
0.125,0.13,0.005,-0.128,0.06,0.067,0.075,0.3,0.305,0.075,0.02,0.04
0.13,0.151,0.021,-0.141,0.054,0.086,0.067,0.321,0.309,0.079,0.024,0.04
0.126,0.16,0.034,-0.143,0.046,0.097,0.062,0.33,0.318,0.083,0.025,0.04
0.112,0.159,0.047,-0.136,0.033,0.103,0.058,0.332,0.332,0.085,0.027,0.04
0.096,0.161,0.065,-0.129,0.016,0.113,0.055,0.336,0.341,0.086,0.03,0.04
0.09,0.165,0.075,-0.128,0.007,0.12,0.055,0.335,0.34,0.09,0.03,0.04
0.101,0.165,0.064,-0.133,0.018,0.114,0.051,0.334,0.339,0.09,0.034,0.04
0.115,0.168,0.053,-0.141,0.031,0.11,0.05,0.345,0.347,0.095,0.034,0.04
0.124,0.17,0.046,-0.147,0.039,0.108,0.048,0.365,0.364,0.104,0.039,0.04
0.133,0.171,0.038,-0.152,0.047,0.104,0.045,0.375,0.376,0.112,0.046,0.04
0.145,0.175,0.03,-0.16,0.057,0.102,0.045,0.38,0.38,0.125,0.05,0.04
0.153,0.175,0.022,-0.164,0.065,0.098,0.041,0.414,0.401,0.142,0.062,0.048
0.162,0.174,0.012,-0.168,0.074,0.093,0.04,0.421,0.411,0.152,0.069,0.052
0.165,0.177,0.012,-0.171,0.076,0.094,0.038,0.428,0.423,0.158,0.072,0.062
0.158,0.181,0.023,-0.169,0.067,0.102,0.035,0.448,0.437,0.16,0.076,0.078
0.15,0.18,0.03,-0.165,0.06,0.105,0.035,0.45,0.44,0.16,0.08,0.08
0.153,0.179,0.026,-0.167,0.064,0.102,0.031,0.453,0.456,0.167,0.084,0.08
0.16,0.184,0.024,-0.172,0.067,0.104,0.027,0.463,0.466,0.18,0.085,0.08
0.157,0.182,0.025,-0.17,0.065,0.104,0.023,0.479,0.476,0.188,0.086,0.079
0.166,0.191,0.025,-0.179,0.07,0.108,0.019,0.492,0.486,0.19,0.091,0.082
0.195,0.22,0.025,-0.208,0.085,0.122,0.015,0.5,0.49,0.195,0.095,0.09
0.193,0.217,0.025,-0.205,0.084,0.121,0.011,0.523,0.509,0.214,0.101,0.093
0.187,0.214,0.027,-0.201,0.08,0.12,0.01,0.55,0.529,0.234,0.124,0.106
0.197,0.215,0.018,-0.207,0.089,0.117,0.009,0.566,0.539,0.243,0.141,0.122
0.214,0.215,0.001,-0.215,0.106,0.108,0.004,0.58,0.556,0.254,0.148,0.132
0.225,0.215,-0.01,-0.22,0.117,0.102,0.0,0.605,0.585,0.275,0.16,0.14
0.233,0.211,-0.022,-0.221,0.127,0.094,-0.004,0.614,0.594,0.28,0.165,0.144
0.245,0.21,-0.035,-0.227,0.14,0.087,-0.005,0.622,0.604,0.281,0.167,0.152
0.253,0.21,-0.043,-0.232,0.148,0.084,-0.006,0.64,0.615,0.293,0.174,0.156
0.265,0.21,-0.056,-0.238,0.16,0.077,-0.011,0.658,0.631,0.316,0.191,0.165
0.29,0.21,-0.08,-0.25,0.185,0.065,-0.015,0.67,0.66,0.335,0.215,0.185
0.292,0.21,-0.081,-0.251,0.187,0.065,-0.015,0.694,0.673,0.347,0.219,0.184
0.286,0.207,-0.079,-0.246,0.182,0.064,-0.017,0.713,0.684,0.363,0.231,0.198
0.286,0.204,-0.081,-0.245,0.183,0.061,-0.023,0.729,0.695,0.373,0.246,0.219
0.283,0.205,-0.078,-0.244,0.18,0.063,-0.024,0.75,0.711,0.385,0.26,0.234
0.285,0.205,-0.08,-0.245,0.182,0.062,-0.025,0.765,0.735,0.41,0.285,0.25
0.33,0.205,-0.125,-0.267,0.227,0.04,-0.042,0.768,0.739,0.414,0.295,0.259
0.349,0.206,-0.143,-0.277,0.245,0.031,-0.048,0.782,0.751,0.425,0.296,0.263
0.341,0.202,-0.139,-0.272,0.24,0.031,-0.056,0.794,0.765,0.445,0.308,0.268
0.36,0.21,-0.149,-0.284,0.254,0.031,-0.066,0.795,0.764,0.456,0.322,0.278
0.405,0.24,-0.165,-0.322,0.285,0.037,-0.06,0.8,0.765,0.46,0.33,0.295
0.411,0.25,-0.162,-0.33,0.286,0.044,-0.058,0.821,0.785,0.484,0.35,0.312
0.412,0.253,-0.159,-0.332,0.285,0.046,-0.072,0.829,0.798,0.498,0.363,0.322
0.418,0.258,-0.16,-0.338,0.289,0.048,-0.084,0.832,0.803,0.503,0.366,0.328
0.42,0.26,-0.16,-0.34,0.29,0.05,-0.085,0.835,0.805,0.512,0.373,0.338
0.42,0.26,-0.16,-0.34,0.29,0.05,-0.09,0.83,0.8,0.52,0.39,0.35
0.425,0.264,-0.16,-0.344,0.292,0.051,-0.115,0.826,0.795,0.524,0.395,0.351
0.422,0.266,-0.157,-0.344,0.289,0.054,-0.126,0.822,0.795,0.531,0.394,0.348
0.419,0.265,-0.154,-0.342,0.287,0.055,-0.123,0.818,0.794,0.537,0.4,0.355
0.429,0.274,-0.155,-0.351,0.292,0.059,-0.128,0.814,0.789,0.542,0.413,0.369
0.445,0.29,-0.155,-0.367,0.3,0.067,-0.145,0.81,0.785,0.55,0.425,0.38
0.438,0.283,-0.155,-0.36,0.296,0.063,-0.15,0.811,0.786,0.547,0.433,0.387
0.431,0.276,-0.155,-0.353,0.293,0.06,-0.153,0.799,0.777,0.542,0.441,0.4
0.427,0.274,-0.153,-0.35,0.289,0.06,-0.157,0.784,0.765,0.538,0.448,0.404
0.409,0.268,-0.141,-0.338,0.275,0.063,-0.161,0.77,0.758,0.535,0.449,0.399
0.395,0.26,-0.135,-0.327,0.265,0.062,-0.16,0.745,0.75,0.535,0.445,0.4
0.424,0.256,-0.168,-0.339,0.295,0.044,-0.156,0.721,0.743,0.531,0.445,0.396
0.431,0.253,-0.179,-0.341,0.305,0.037,-0.155,0.7,0.726,0.526,0.445,0.395
0.42,0.246,-0.174,-0.332,0.297,0.035,-0.153,0.68,0.704,0.525,0.445,0.393
0.414,0.239,-0.175,-0.326,0.295,0.031,-0.15,0.659,0.686,0.525,0.445,0.39
0.41,0.235,-0.175,-0.322,0.292,0.03,-0.15,0.635,0.67,0.52,0.445,0.39
0.402,0.227,-0.175,-0.314,0.288,0.026,-0.146,0.611,0.655,0.515,0.446,0.386
0.397,0.222,-0.175,-0.309,0.286,0.023,-0.145,0.584,0.629,0.517,0.434,0.385
0.391,0.216,-0.175,-0.303,0.283,0.02,-0.143,0.556,0.603,0.508,0.417,0.383
0.384,0.209,-0.175,-0.296,0.28,0.017,-0.14,0.527,0.579,0.492,0.401,0.38
0.38,0.205,-0.175,-0.292,0.277,0.015,-0.14,0.495,0.55,0.48,0.385,0.38
0.36,0.185,-0.175,-0.272,0.267,0.005,-0.135,0.466,0.522,0.456,0.373,0.365
0.343,0.167,-0.176,-0.255,0.259,-0.004,-0.136,0.442,0.497,0.435,0.358,0.348
0.325,0.152,-0.173,-0.238,0.249,-0.01,-0.128,0.418,0.473,0.415,0.342,0.332
0.315,0.136,-0.179,-0.225,0.247,-0.021,-0.111,0.395,0.45,0.396,0.325,0.317
0.32,0.12,-0.2,-0.22,0.26,-0.04,-0.1,0.375,0.43,0.38,0.305,0.305
0.304,0.103,-0.201,-0.204,0.253,-0.049,-0.084,0.355,0.411,0.356,0.289,0.285
0.291,0.092,-0.199,-0.192,0.245,-0.053,-0.071,0.332,0.384,0.335,0.273,0.268
0.275,0.075,-0.2,-0.175,0.237,-0.062,-0.059,0.308,0.358,0.314,0.258,0.25
0.248,0.048,-0.2,-0.148,0.224,-0.075,-0.047,0.284,0.333,0.289,0.239,0.231
0.225,0.025,-0.2,-0.125,0.212,-0.087,-0.035,0.255,0.305,0.265,0.21,0.215
0.209,0.009,-0.2,-0.109,0.204,-0.095,-0.023,0.226,0.28,0.241,0.181,0.199
0.193,-0.007,-0.2,-0.093,0.197,-0.103,-0.014,0.21,0.26,0.216,0.162,0.183
0.177,-0.023,-0.2,-0.077,0.189,-0.111,-0.004,0.199,0.24,0.196,0.147,0.167
0.161,-0.039,-0.2,-0.061,0.181,-0.119,0.007,0.187,0.221,0.181,0.131,0.151
0.145,-0.055,-0.2,-0.045,0.173,-0.127,0.015,0.175,0.205,0.165,0.115,0.135
0.133,-0.067,-0.2,-0.033,0.167,-0.133,0.027,0.163,0.189,0.149,0.103,0.123
0.121,-0.079,-0.2,-0.021,0.161,-0.139,0.036,0.15,0.173,0.133,0.088,0.111
0.111,-0.089,-0.2,-0.011,0.156,-0.144,0.046,0.141,0.157,0.117,0.072,0.099
0.103,-0.097,-0.2,-0.003,0.152,-0.148,0.058,0.132,0.142,0.101,0.056,0.087
0.095,-0.105,-0.2,0.005,0.148,-0.152,0.065,0.12,0.13,0.085,0.04,0.075
0.092,-0.108,-0.2,0.008,0.146,-0.154,0.07,0.112,0.118,0.073,0.027,0.067
